Index,U.sw_419051,C.sw_419051,E.sw_419051,Q.sw_419051,Qq.sw_419051,Qs.sw_419051,Qd.sw_419051,G.gw_shallow,G.gw_deep,Uq.sw_419051,Us.sw_419051,Ud.sw_419051,R.gw_shallow,R.gw_deep,Gf.GwFlow,swE.sw_419051,S.gw_shallow,S.gw_deep,Glevel.gw_shallow.GW030130_1,Glevel.gw_shallow.GW030131_1,Glevel.gw_shallow.GW030132_2,Glevel.gw_shallow.GW036186_1,Glevel.gw_shallow.GW036187_1,Glevel.gw_deep.GW030129_1,Glevel.gw_deep.GW030130_2,Glevel.gw_deep.GW030133_1,Glevel.gw_deep.GW030134_1
2006-05-29,0,423827.184632422,853.0557101102,10.9534572059,5.22544278194015E-015,0,10.9534572059,3193.9852416924,0,0,0,0,-12.223672367,0,0,0,-1041.6028189009,-175357.722705857,-5.0266685551,-5.1333286879,-5.6689524883,-8.3338881292,-7.3859386112,0,0,0,0
2006-05-30,0,424588.775992875,761.5913604529,10.8741315916,3.41519493126205E-015,0,10.8741315916,3170.8542030973,0,0,0,0,-12.2569070035,0,0,0,-1064.8555971237,-175368.596837449,-5.0288342988,-5.1359051792,-5.6729390453,-8.3464897956,-7.3943245034,0,0,0,0
2006-05-31,0,425386.724776009,797.948783134,10.7949813502,2.23207044938447E-015,0,10.7949813502,3147.7743025343,0,0,0,0,-12.2849192128,0,0,0,-1088.0572373143,-175379.391818799,-5.0309952545,-5.1384759743,-5.6769167888,-8.3590636023,-7.4026918561,0,0,0,0
2006-06-01,0,426161.208308335,774.4835323259,10.7151617058,1.45881526275699E-015,0,10.7151617058,3124.499206704,0,0,0,0,-12.5599341246,0,0,0,-1111.4985923164,-175390.106980505,-5.0331744862,-5.1410685116,-5.6809281736,-8.3717437503,-7.4111299746,0,0,0,0
2006-06-02,0,426871.580890501,710.3725821662,10.6355470106,9.53438531225397E-016,0,10.6355470106,3101.2838732432,0,0,0,0,-12.5797864502,0,0,0,-1134.8801849489,-175400.742527515,-5.0353481224,-5.1436543922,-5.6849292586,-8.3843913401,-7.4195464269,0,0,0,0
2006-06-03,4.00953714674301E-011,427508.274757443,790.0699804851,10.5563768871,1.38908450878768E-011,0,10.5563768871,3078.1981751795,0,4.00953714674301E-011,0,2.0438864566,-12.5293211766,0,0,0,-1158.1321421843,-175411.298904402,-5.0375096209,-5.1462258331,-5.6889080013,-8.3969683052,-7.4279158814,0,0,0,0
2006-06-04,0,428272.607011606,764.3322541637,10.4775757138,9.07864571764563E-012,0,10.4775757138,3055.2200615191,0,0,0,0,-12.5005379466,0,0,0,-1181.2765150164,-175421.776480116,-5.0396610464,-5.1487852906,-5.6928682022,-8.409486659,-7.4362463323,0,0,0,0
2006-06-05,3.35878200252715E-011,429068.440029787,811.9778722383,10.3991134859,1.75693482214824E-011,0,10.3991134859,3032.3407830149,0,3.35878200252715E-011,0,0.2151459428,-12.4801650183,0,0,0,-1204.3220526923,-175432.175593602,-5.041803218,-5.1513337391,-5.6968113691,-8.4219511678,-7.4445409518,0,0,0,0
2006-06-06,0,429811.892362505,743.4523327181,10.3209433287,1.14828066243424E-011,0,10.3209433287,3009.5466711961,0,0,0,0,-12.4731684901,0,0,0,-1227.2824236828,-175442.496536931,-5.0439374155,-5.1538727011,-5.7007398579,-8.4343692783,-7.452804695,0,0,0,0
2006-06-07,3.35878200252715E-011,430597.776101961,802.0285935131,10.2430569747,1.91406367199166E-011,0,10.2430569747,2986.8353152762,0,3.35878200252715E-011,0,0.2151459428,-12.4682989452,0,0,0,-1250.1600387745,-175452.739593905,-5.0460638646,-5.1564024453,-5.704654084,-8.4467423039,-7.4610384361,0,0,0,0
2006-06-08,0,431436.552707497,838.7766055361,10.1654238735,1.25097543375485E-011,0,10.1654238734,2964.1978068552,0,0,0,0,-12.4720845475,0,0,0,-1272.9638063672,-175462.905017779,-5.0481833994,-5.1589239638,-5.7085555828,-8.4590750977,-7.4692454046,0,0,0,0
2006-06-09,0,432315.675281104,879.1225736066,10.0880237561,8.17600563010403E-012,0,10.088023756,2941.6282356199,0,0,0,0,-12.4815474792,0,0,0,-1295.6996367741,-175472.993041535,-5.0502965733,-5.1614379151,-5.7124453727,-8.4713708797,-7.4774277432,0,0,0,0
2006-06-10,3.63264973657351E-011,426556.227022196,650.0588018006,10.0204357555,1.79281681331709E-011,0,10.0204357555,2921.9198392361,0,3.63264973657351E-011,0,85.4129392916,-9.6879606284,0,0,0,-1315.5742923297,-175483.01347729,-5.0521418574,-5.1636331693,-5.7158420488,-8.4821079089,-7.4845727958,0,0,0,0
2006-06-11,0,404707.896039625,536.5091677363,9.9926414355,1.17173207114298E-011,0,9.9926414355,2913.8151243326,0,0,0,298.2998496922,1.8879265319,0,0,0,-1323.8452664049,-175493.006118726,-5.0529006964,-5.1645359272,-5.7172388693,-8.4865233143,-7.487511067,0,0,0,0
2006-06-12,0,404040.433273427,712.9222556928,9.9918912274,7.65809443746106E-012,0,9.9918912274,2913.5963666098,0,0,0,18.3949781094,9.7731335047,0,0,0,-1324.2302832994,-175502.998009953,-5.0529211786,-5.1645602939,-5.7172765714,-8.4866424923,-7.4875903751,0,0,0,0
2006-06-13,0,404985.466448911,945.0331754839,10.006686312,5.00510414090352E-012,0,10.006686312,2917.9105553524,0,0,0,0,14.3208750546,0,0,0,-1320.0823537285,-175513.004696265,-5.0525172439,-5.1640797504,-5.7165330355,-8.4842921453,-7.4860263156,0,0,0,0
2006-06-14,0,405962.508351825,977.0419029144,10.0288169163,3.27118810898275E-012,0,10.0288169163,2924.3637529178,0,0,0,0,16.4820144817,0,0,0,-1313.7954153348,-175523.033513181,-5.0519130354,-5.1633609497,-5.7154208485,-8.4807764777,-7.483686783,0,0,0,0
2006-06-15,0,406920.198815526,957.6904637009,10.0525477118,2.13795184737524E-012,0,10.0525477118,2931.2835599838,0,0,0,0,16.9723547778,0,0,0,-1307.0418674405,-175533.086060893,-5.0512651384,-5.1625901749,-5.7142282429,-8.4770066038,-7.4811780865,0,0,0,0
2006-06-16,0,407673.146255064,752.9474395382,10.0739904639,1.39730212675437E-012,0,10.0739904639,2937.5361825772,0,0,0,0,16.3266130573,0,0,0,-1300.9555040189,-175543.160051357,-5.0506797095,-5.1618937155,-5.7131506244,-8.4736002083,-7.47891127,0,0,0,0
2006-06-17,0,408586.281599945,913.1353448811,10.0906228138,9.13235363943913E-013,0,10.0906228138,2942.3861106807,0,0,0,0,14.9405509172,0,0,0,-1296.2718350871,-175553.250674171,-5.050225614,-5.1613534978,-5.7123147555,-8.4709579934,-7.4771529843,0,0,0,0
2006-06-18,0,409516.662959105,930.3813591598,10.1009208269,5.9686363742605E-013,0,10.1009208269,2945.3889709914,0,0,0,0,13.1037811376,0,0,0,-1293.4352339481,-175563.351594998,-5.0499444582,-5.161019019,-5.7117972226,-8.4693220511,-7.4760643318,0,0,0,0
2006-06-19,0,410488.068235276,971.4052761705,10.1040798771,3.90092429341507E-013,0,10.1040798771,2946.3101376795,0,0,0,0,11.0252465653,0,0,0,-1292.6803264317,-175573.455674875,-5.04985821,-5.1609164132,-5.7116384626,-8.4688202044,-7.4757303734,0,0,0,0
2006-06-20,0,410580.564728701,867.449488171,10.1009636367,2.54952880168399E-013,0,10.1009636367,2945.4014541738,0,0,0,10.3270052544,9.1922801311,0,0,0,-1293.7552691091,-175583.556638512,-5.0499432894,-5.1610176285,-5.7117950712,-8.4693152503,-7.4760598062,0,0,0,0
2006-06-21,0,409898.465852215,875.8795400339,10.0935337797,1.66629665733032E-013,0,10.0935337797,2943.2349369422,0,0,0,20.7615834802,7.927016548,0,0,0,-1296.0880455125,-175593.650172291,-5.050146139,-5.1612589498,-5.7121684632,-8.4704955574,-7.4768452521,0,0,0,0
2006-06-22,0,410460.320936563,957.4040087494,10.0815081267,1.08904223729353E-013,0,10.0815081267,2939.7283036246,0,0,0,5.2710755986,6.5748748092,0,0,0,-1299.7609380017,-175603.731680418,-5.0504744627,-5.1616495423,-5.7127728197,-8.4724059525,-7.4781165417,0,0,0,0
2006-06-23,1.4530598946294E-011,409830.355938388,1008.7376886303,10.0667155862,5.10500560003518E-012,0,10.0667155862,2935.4148567212,0,1.4530598946294E-011,0,21.8373131942,5.7532686829,0,0,0,-1304.2406440768,-175613.798396004,-5.0508783279,-5.1621300031,-5.7135162278,-8.4747558953,-7.4796803323,0,0,0,0
2006-06-24,4.35917968388821E-012,402079.102863526,878.171418712,10.060934971,4.84662945507933E-012,0,10.060934971,2933.7292519482,0,4.35917968388821E-012,0,114.9955064266,8.3753301979,0,0,0,-1306.0925080216,-175623.859330975,-5.0510361499,-5.1623177572,-5.7138067361,-8.4756742038,-7.4802914289,0,0,0,0
2006-06-25,0,402932.425774049,869.4677645801,10.058840425,3.1676137390498E-012,0,10.058840425,2933.1184905229,0,0,0,0.2151459428,9.4480789996,0,0,0,-1306.8695286186,-175633.9181714,-5.0510933351,-5.1623857879,-5.7139119988,-8.4760069434,-7.4805128535,0,0,0,0
2006-06-26,0,403742.501665298,810.0758912489,10.0567253374,2.07025870098271E-012,0,10.0567253374,2932.5017392766,0,0,0,0,9.4399740912,0,0,0,-1307.6525390366,-175643.974896738,-5.0511510811,-5.1624544858,-5.7140182938,-8.4763429462,-7.4807364496,0,0,0,0
2006-06-27,0,404644.429218025,901.9275527269,10.0521145179,1.35305988737134E-012,0,10.0521145179,2931.1572423482,0,0,0,0,8.7076175894,0,0,0,-1309.1632951367,-175654.027011256,-5.0512769655,-5.162604245,-5.7142500133,-8.4770754209,-7.4812238815,0,0,0,0
2006-06-28,0,405594.692113609,950.2628955844,10.0434395227,8.84319944142391E-013,0,10.0434395227,2928.6276477171,0,0,0,0,7.5138448917,0,0,0,-1311.8591489395,-175664.070450778,-5.0515138097,-5.1628860083,-5.7146859805,-8.4784535306,-7.4821409569,0,0,0,0
2006-06-29,9.08162434143378E-014,406290.277520479,986.192779899,10.0302261219,6.09426805189151E-013,0,10.0302261219,2924.7746717589,0,9.08162434143378E-014,0,3.8726269704,6.1772501637,0,0,0,-1315.8783840694,-175674.1006769,-5.0518745613,-5.1633151788,-5.715350028,-8.4805526113,-7.4835378091,0,0,0,0
2006-06-30,0,407142.579382214,852.3018617352,10.0118778331,3.9830334440758E-013,0,10.0118778331,2919.424382575,0,0,0,0,4.6615886492,0,0,0,-1321.394932425,-175684.112554733,-5.0523755053,-5.1639111301,-5.7162721324,-8.4834674203,-7.4854774949,0,0,0,0
2006-07-01,1.08979492097205E-011,406313.62070344,785.5267269464,9.9803587475,4.0356910555992E-012,0,9.9803587475,2910.2335406089,0,1.08979492097205E-011,0,21.51459428,0.7895167814,0,0,0,-1331.2820242241,-175694.092913481,-5.0532360377,-5.1649348681,-5.7178561432,-8.488474542,-7.488809529,0,0,0,0
2006-07-02,0,407127.637522593,814.0168191526,9.9450846819,2.63760837356343E-012,0,9.9450846819,2899.9477611594,0,0,0,0,-0.3406947676,0,0,0,-1342.2640535066,-175704.037998163,-5.0541990884,-5.1660805677,-5.7196288629,-8.4940781798,-7.4925385201,0,0,0,0
2006-07-03,5.63060709168894E-012,406549.37466276,810.1945890861,9.9076976105,3.67447160653091E-012,0,9.9076976105,2889.0458374991,0,5.63060709168894E-012,0,18.5025510808,-0.9942260499,0,0,0,-1353.862227,-175713.945695773,-5.0552198282,-5.1672948976,-5.7215077729,-8.5000174896,-7.4964908873,0,0,0,0
2006-07-04,0,407423.1277527,889.8979439975,9.8673165167,2.40152601977805E-012,0,9.8673165167,2877.2708686412,0,0,0,0.2151459428,-1.9076523412,0,0,0,-1366.3334456909,-175723.81301229,-5.0563223107,-5.1686064731,-5.7235371493,-8.5064324298,-7.5007597669,0,0,0,0
2006-07-05,0,408392.959063109,1010.1934455517,9.8234950485,1.56956641423499E-012,0,9.8234950485,2864.4927000523,0,0,0,0.537864857,-2.9546735404,0,0,0,-1379.8078641128,-175733.636507338,-5.0575187221,-5.1700297918,-5.7257394238,-8.5133939079,-7.505392345,0,0,0,0
2006-07-06,0,409215.717959464,879.2658855556,9.7760806473,1.0258222098806E-012,0,9.7760806473,2850.6668462899,0,0,0,0.7530107998,-4.049773115,0,0,0,-1394.3299677082,-175743.412587986,-5.0588132276,-5.1715698087,-5.7281222634,-8.5209261592,-7.5104047494,0,0,0,0
2006-07-07,0,410063.218492513,863.6453871061,9.7250380256,6.70447071713889E-013,0,9.7250380256,2835.7830175951,0,0,0,0.2151459428,-5.1587906692,0,0,0,-1409.910046236,-175753.137626011,-5.0602067906,-5.17322767,-5.7306874414,-8.5290347897,-7.5158007104,0,0,0,0
2006-07-08,0,410844.204439863,780.9859473504,9.6704480798,4.38184386768199E-013,0,9.6704480798,2819.8648031071,0,0,0,0,-6.2477664083,0,0,0,-1426.5245105571,-175762.808074091,-5.0616972024,-5.1750007482,-5.7334308923,-8.537706948,-7.5215716761,0,0,0,0
2006-07-09,0,411608.779689589,764.5752497259,9.6124911402,2.86384361880486E-013,0,9.6124911402,2802.9647864029,0,0,0,0,-7.287525564,0,0,0,-1444.1207770943,-175772.420565231,-5.0632795397,-5.1768831862,-5.7363435536,-8.546913987,-7.5276985829,0,0,0,0
2006-07-10,0,412470.247326293,861.4676367041,9.5514082313,1.87172353023796E-013,0,9.5514082313,2785.153249282,0,0,0,0,-8.2601288897,0,0,0,-1462.6285640482,-175781.971973463,-5.064947222,-5.1788671555,-5.7394133123,-8.5566176174,-7.534155951,0,0,0,0
2006-07-11,0,413484.968827902,1014.721501609,9.4874731099,1.22330316873534E-013,0,9.4874731099,2766.5100181809,0,0,0,0,-9.1557579911,0,0,0,-1481.9680449823,-175791.459446572,-5.0666927753,-5.1809437644,-5.7426264108,-8.5667743502,-7.5409148401,0,0,0,0
2006-07-12,0,414524.474922073,1039.5060941702,9.4209724465,7.99514788622476E-014,0,9.4209724465,2747.1186850719,0,0,0,0,-9.9703606625,0,0,0,-1502.0556279243,-175800.880419019,-5.0685083729,-5.183103702,-5.745968442,-8.577338645,-7.5479449451,0,0,0,0
2006-07-13,0,415424.089593906,899.6146718336,9.3521921159,5.22539231126883E-014,0,9.3521921159,2727.0626099169,0,0,0,0,-10.7038830392,0,0,0,-1522.8079529124,-175810.232611135,-5.0703862099,-5.1853376831,-5.7494250394,-8.5882650877,-7.5552160446,0,0,0,0
2006-07-14,0,416404.608267995,980.5186740892,9.2814080338,3.41516194512325E-014,0,9.2814080338,2706.4222486884,0,0,0,0,-11.3589531947,0,0,0,-1544.1445639739,-175819.514019169,-5.0723187531,-5.1876367459,-5.7529823365,-8.5995098464,-7.5626989703,0,0,0,0
2006-07-15,0,400366.987215136,696.5201774287,9.2339231037,2.23204889061926E-014,0,9.2339231037,2692.5758289475,0,0,0,222.9987697122,-4.6124966371,0,0,0,-1558.6872335478,-175828.747942272,-5.0736151842,-5.1891790536,-5.7553687205,-8.607053302,-7.5677188306,0,0,0,0
2006-07-16,2.03428385248117E-011,384132.231311635,717.3408565586,9.2261826942,7.06194863798826E-012,0,9.2261826942,2690.3187558397,0,2.03428385248117E-011,0,225.90323994,6.9691095864,0,0,0,-1561.6405564886,-175837.974124967,-5.0738265124,-5.1894304616,-5.7557577195,-8.6082829434,-7.5685371065,0,0,0,0
2006-07-17,1.42808542769046E-011,384685.401268749,738.8357787723,9.242736311,9.56279095172696E-012,0,9.242736311,2695.1457256846,0,1.42808542769046E-011,0,2.4741783422,14.0697061558,0,0,0,-1557.5098364768,-175847.216861278,-5.0733745665,-5.1888928011,-5.7549258074,-8.605653236,-7.5667871441,0,0,0,0
