"Index","P.sw_419051","T.sw_419051","swInflow.None","gwExtraction.gw_shallow","gwExtraction.gw_deep","swExtraction.sw_419051","Gobs.gw_shallow.GW030130_1","Gobs.gw_shallow.GW030131_1","Gobs.gw_shallow.GW030132_2","Gobs.gw_shallow.GW036186_1","Gobs.gw_shallow.GW036187_1","Gobs.gw_deep.GW030129_1","Gobs.gw_deep.GW030130_2","Gobs.gw_deep.GW030133_1","Gobs.gw_deep.GW030134_1","Qobs.sw_419051"
1969-05-11,0,23.7144876403966,,0,0,0,,,,,,,,,,
1969-05-12,0.7,18.0944876403966,,0,0,0,,,,,,,,,,
1969-05-13,5.22,23.4344876403966,,0,0,0,,,,,,,,,,
1969-05-14,3.94,23.3144876403966,,0,0,0,,,,,,,,,,
1969-05-15,5.08,17.7944876403966,,0,0,0,,,,,,,,,,
1969-05-16,0.77,17.9144876403966,,0,0,0,,,,,,,,,,
1969-05-17,0.04,15.5744876403966,,0,0,0,,,,,,,,,,
1969-05-18,0,15.3344876403966,,0,0,0,,,,,,,,,,
1969-05-19,0.36,13.4944876403966,,0,0,0,,,,,,,,,,
1969-05-20,0.06,17.8344876403966,,0,0,0,,,,,,,,,,
1969-05-21,1.23,14.3144876403966,,0,0,0,,,,,,,,,,
1969-05-22,0.57,16.8744876403966,,0,0,0,,,,,,,,,,
1969-05-23,0.04,16.4944876403966,,0,0,0,,,,,,,,,,
1969-05-24,0.06,19.0944876403966,,0,0,0,,,,,,,,,,
1969-05-25,0,16.3744876403966,,0,0,0,,,,,,,,,,
1969-05-26,0.04,18.8344876403966,,0,0,0,,,,,,,,,,
1969-05-27,0.15,13.5544876403966,,0,0,0,,,,,,,,,,
1969-05-28,15.44,17.6744876403966,,0,0,0,,,,,,,,,,
1969-05-29,27.84,16.4744876403966,,0,0,0,,,,,,,,,,
1969-05-30,5.96,11.3544876403966,,0,0,0,,,,,,,,,,
1969-05-31,0.12,11.0744876403966,,0,0,0,,,,,,,,,,
1969-06-01,9.04,10.9144876403966,,0,0,0,,,,,,,,,,
1969-06-02,0.15,12.8744876403966,,0,0,0,,,,,,,,,,
1969-06-03,0.07,15.2744876403966,,0,0,0,,,,,,,,,,
1969-06-04,0,13.3544876403966,,0,0,0,,,,,,,,,,
1969-06-05,0.69,15.2544876403966,,0,0,0,,,,,,,,,,
1969-06-06,0.39,14.5744876403966,,0,0,0,,,,,,,,,,
1969-06-07,5.38,13.2744876403966,,0,0,0,,,,,,,,,,
1969-06-08,0,14.1144876403966,,0,0,0,,,,,,,,,,
1969-06-09,0,15.4544876403966,,0,0,0,,,,,,,,,,
1969-06-10,3.26,13.1544876403966,,0,0,0,,,,,,,,,,
1969-06-11,0.61,17.4144876403966,,0,0,0,,,,,,,,,,
1969-06-12,0.1,19.7744876403966,,0,0,0,,,,,,,,,,
1969-06-13,0,17.7944876403966,,0,0,0,,,,,,,,,,
1969-06-14,0,15.9744876403966,,0,0,0,,,,,,,,,,
1969-06-15,0,13.4344876403966,,0,0,0,,,,,,,,,,
1969-06-16,0.06,16.1344876403966,,0,0,0,,,,,,,,,,
1969-06-17,0,17.8944876403966,,0,0,0,,,,,,,,,,
1969-06-18,0,19.9144876403966,,0,0,0,,,,,,,,,,
1969-06-19,0,14.5744876403966,,0,0,0,,,,,,,,,,
1969-06-20,8.73,12.8744876403966,,0,0,0,,,,,,,,,,
1969-06-21,13.81,16.2944876403966,,0,0,0,,,,,,,,,,
1969-06-22,2.88,16.1544876403966,,0,0,0,,,,,,,,,,
1969-06-23,0.06,14.6544876403966,,0,0,0,,,,,,,,,,
1969-06-24,0.06,14.2944876403966,,0,0,0,,,,,,,,,,
1969-06-25,0,14.9744876403966,,0,0,0,,,,,,,,,,
1969-06-26,0,14.4944876403966,,0,0,0,,,,,,,,,,
1969-06-27,0,15.9744876403966,,0,0,0,,,,,,,,,,
1969-06-28,0,17.0744876403966,,0,0,0,,,,,,,,,,
1969-06-29,0,18.2744876403966,,0,0,0,,,,,,,,,,
1969-06-30,0,16.9544876403966,,0,0,0,,,,,,,,,,
1969-07-01,0,15.7144876403966,,0,0,0,,,,,,,,,,
1969-07-02,0,14.6544876403966,,0,0,0,,,,,,,,,,
1969-07-03,0,17.7144876403966,,0,0,0,,,,,,,,,,
1969-07-04,0,18.9944876403966,,0,0,0,,,,,,,,,,
1969-07-05,9.54,12.3744876403966,,0,0,0,,,,,,,,,,
1969-07-06,0,13.9944876403966,,0,0,0,,,,,,,,,,
1969-07-07,0,16.5144876403966,,0,0,0,,,,,,,,,,
1969-07-08,0.04,14.9544876403966,,0,0,0,,,,,,,,,,
1969-07-09,0,15.9544876403966,,0,0,0,,,,,,,,,,
1969-07-10,0,16.6944876403966,,0,0,0,,,,,,,,,,
1969-07-11,0,19.4744876403966,,0,0,0,,,,,,,,,,
1969-07-12,0,17.7944876403966,,0,0,0,,,,,,,,,,
1969-07-13,0,17.6944876403966,,0,0,0,,,,,,,,,,
1969-07-14,0.41,17.0144876403966,,0,0,0,,,,,,,,,,
1969-07-15,2.13,16.8744876403966,,0,0,0,,,,,,,,,,
1969-07-16,4.8,16.0344876403966,,0,0,0,,,,,,,,,,
1969-07-17,1.09,18.7544876403966,,0,0,0,,,,,,,,,,
1969-07-18,0,19.8144876403966,,0,0,0,,,,,,,,,,
1969-07-19,0,17.2144876403966,,0,0,0,,,,,,,,,,
1969-07-20,0,17.2544876403966,,0,0,0,,,,,,,,,,
1969-07-21,22.22,14.3944876403966,,0,0,0,,,,,,,,,,
1969-07-22,6.28,11.0544876403966,,0,0,0,,,,,,,,,,
1969-07-23,2.7,11.1544876403966,,0,0,0,,,,,,,,,,
1969-07-24,0,11.4744876403966,,0,0,0,,,,,,,,,,
1969-07-25,0.04,13.1944876403966,,0,0,0,,,,,,,,,,
1969-07-26,0,15.3344876403966,,0,0,0,,,,,,,,,,
1969-07-27,0.04,17.2144876403966,,0,0,0,,,,,,,,,,
1969-07-28,0.04,16.6744876403966,,0,0,0,,,,,,,,,,
1969-07-29,0,16.5544876403966,,0,0,0,,,,,,,,,,
1969-07-30,0,15.4544876403966,,0,0,0,,,,,,,,,,
1969-07-31,0,18.2744876403966,,0,0,0,,,,,,,,,,
1969-08-01,0,18.9144876403966,,0,0,0,,,,,,,,,,
1969-08-02,0,18.3744876403966,,0,0,0,,,,,,,,,,
1969-08-03,0,19.3144876403966,,0,0,0,,,,,,,,,,
1969-08-04,0,15.4944876403966,,0,0,0,,,,,,,,,,
1969-08-05,0,18.3544876403966,,0,0,0,,,,,,,,,,
1969-08-06,0.09,19.0344876403966,,0,0,0,,,,,,,,,,
1969-08-07,0,21.4144876403966,,0,0,0,,,,,,,,,,
1969-08-08,0.51,19.3944876403966,,0,0,0,,,,,,,,,,
1969-08-09,0,14.2344876403966,,0,0,0,,,,,,,,,,
1969-08-10,0,17.1744876403966,,0,0,0,,,,,,,,,,
1969-08-11,0.04,20.4344876403966,,0,0,0,,,,,,,,,,
1969-08-12,0,21.6344876403966,,0,0,0,,,,,,,,,,
1969-08-13,27.31,18.5544876403966,,0,0,0,,,,,,,,,,
1969-08-14,0,15.2344876403966,,0,0,0,,,,,,,,,,
1969-08-15,0.78,12.1144876403966,,0,0,0,,,,,,,,,,
1969-08-16,0.04,14.0344876403966,,0,0,0,,,,,,,,,,
1969-08-17,0,14.9944876403966,,0,0,0,,,,,,,,,,
1969-08-18,0,16.6544876403966,,0,0,0,,,,,,,,,,
1969-08-19,0,18.9944876403966,,0,0,0,,,,,,,,,,
1969-08-20,0,18.3344876403966,,0,0,0,,,,,,,,,,
1969-08-21,0.11,15.1944876403966,,0,0,0,,,,,,,,,,
1969-08-22,2.66,15.7544876403966,,0,0,0,,,,,,,,,,
1969-08-23,0.15,16.2944876403966,,0,0,0,,,,,,,,,,
1969-08-24,2.93,13.7744876403966,,0,0,0,,,,,,,,,,
1969-08-25,4.7,19.9944876403966,,0,0,0,,,,,,,,,,
1969-08-26,0.22,20.7744876403966,,0,0,0,,,,,,,,,,
1969-08-27,3.65,19.5744876403966,,0,0,0,,,,,,,,,,
1969-08-28,3.75,22.6944876403966,,0,0,0,,,,,,,,,,
1969-08-29,0.1,22.9344876403966,,0,0,0,,,,,,,,,,
1969-08-30,0,24.0344876403966,,0,0,0,,,,,,,,,,
1969-08-31,0,22.8344876403966,,0,0,0,,,,,,,,,,
1969-09-01,0.2,19.5744876403966,,0,0,0,,,,,,,,,,
1969-09-02,3.33,22.2944876403966,,0,0,0,,,,,,,,,,
1969-09-03,2.58,23.0944876403966,,0,0,0,,,,,,,,,,
1969-09-04,4.47,17.4144876403966,,0,0,0,,,,,,,,,,
1969-09-05,4.07,17.0944876403966,,0,0,0,,,,,,,,,,
1969-09-06,7.49,14.7344876403966,,0,0,0,,,,,,,,,,
1969-09-07,20.67,13.4344876403966,,0,0,0,,,,,,,,,,
1969-09-08,1.63,11.0744876403966,,0,0,0,,,,,,,,,,
1969-09-09,9.25,15.4344876403966,,0,0,0,,,,,,,,,,
1969-09-10,0.16,15.5944876403966,,0,0,0,,,,,,,,,,
1969-09-11,0,19.5944876403966,,0,0,0,,,,,,,,,,
1969-09-12,0,12.1344876403966,,0,0,0,,,,,,,,,,
1969-09-13,0,13.7144876403966,,0,0,0,,,,,,,,,,
1969-09-14,0.1,13.8744876403966,,0,0,0,,,,,,,,,,
1969-09-15,0.09,14.0344876403966,,0,0,0,,,,,,,,,,
1969-09-16,0,14.1144876403966,,0,0,0,,,,,,,,,,
1969-09-17,0.04,16.8744876403966,,0,0,0,,,,,,,,,,
1969-09-18,0,15.9344876403966,,0,0,0,,,,,,,,,,
1969-09-19,0,14.1544876403966,,0,0,0,,,,,,,,,,
1969-09-20,0,15.8544876403966,,0,0,0,,,,,,,,,,
1969-09-21,0,17.8944876403966,,0,0,0,,,,,,,,,,
1969-09-22,0.98,9.99448764039664,,0,0,0,,,,,,,,,,
1969-09-23,4.95,14.1944876403966,,0,0,0,,,,,,,,,,
1969-09-24,1.53,12.8344876403966,,0,0,0,,,,,,,,,,
1969-09-25,0,15.7944876403966,,0,0,0,,,,,,,,,,
1969-09-26,0,17.3544876403966,,0,0,0,,,,,,,,,,
1969-09-27,0,20.6344876403966,,0,0,0,,,,,,,,,,
1969-09-28,0,22.5344876403966,,0,0,0,,,,,,,,,,
1969-09-29,0,22.6144876403966,,0,0,0,,,,,,,,,,
1969-09-30,2.84,20.5544876403966,,0,0,0,,,,,,,,,,
1969-10-01,0.76,19.9944876403966,,0,0,0,,,,,,,,,,
1969-10-02,4.35,19.9344876403966,,0,0,0,,,,,,,,,,
1969-10-03,0,21.1944876403966,,0,0,0,,,,,,,,,,
1969-10-04,0,23.7544876403966,,0,0,0,,,,,,,,,,
1969-10-05,0,26.4344876403966,,0,0,0,,,,,,,,,,
1969-10-06,0,26.8544876403966,,0,0,0,,,,,,,,,,
1969-10-07,0.14,29.1944876403966,,0,0,0,,,,,,,,,,
1969-10-08,9.6,28.7744876403966,,0,0,0,,,,,,,,,,
1969-10-09,3.22,26.0944876403966,,0,0,0,,,,,,,,,,
1969-10-10,2.69,23.9944876403966,,0,0,0,,,,,,,,,,
1969-10-11,0,24.5944876403966,,0,0,0,,,,,,,,,,
1969-10-12,7.67,22.0944876403966,,0,0,0,,,,,,,,,,
1969-10-13,3.08,22.2144876403966,,0,0,0,,,,,,,,,,
1969-10-14,4.4,23.2744876403966,,0,0,0,,,,,,,,,,
1969-10-15,3.64,26.8544876403966,,0,0,0,,,,,,,,,,
1969-10-16,23.19,19.3144876403966,,0,0,0,,,,,,,,,,
1969-10-17,33.76,17.9744876403966,,0,0,0,,,,,,,,,,
1969-10-18,15.46,13.6744876403966,,0,0,0,,,,,,,,,,
1969-10-19,7.09,21.3344876403966,,0,0,0,,,,,,,,,,
1969-10-20,0.12,23.5144876403966,,0,0,0,,,,,,,,,,
1969-10-21,0.18,25.0344876403966,,0,0,0,,,,,,,,,,
1969-10-22,0.17,26.1144876403966,,0,0,0,,,,,,,,,,
1969-10-23,0.04,25.2144876403966,,0,0,0,,,,,,,,,,
1969-10-24,0,25.8744876403966,,0,0,0,,,,,,,,,,
1969-10-25,0,26.0944876403966,,0,0,0,,,,,,,,,,
1969-10-26,0.01,28.1144876403966,,0,0,0,,,,,,,,,,
1969-10-27,0.32,23.9944876403966,,0,0,0,,,,,,,,,,
1969-10-28,0.92,23.9744876403966,,0,0,0,,,,,,,,,,
1969-10-29,4.17,23.2144876403966,,0,0,0,,,,,,,,,,
1969-10-30,25.67,23.0944876403966,,0,0,0,,,,,,,,,,
1969-10-31,1.65,21.4744876403966,,0,0,0,,,,,,,,,,
1969-11-01,0.02,22.6544876403966,,0,0,0,,,,,,,,,,
1969-11-02,1,26.7744876403966,,0,0,0,,,,,,,,,,
1969-11-03,0,28.0744876403966,,0,0,0,,,,,,,,,,
1969-11-04,0,28.4944876403966,,0,0,0,,,,,,,,,,
1969-11-05,0,29.6344876403966,,0,0,0,,,,,,,,,,
1969-11-06,1.79,21.6744876403966,,0,0,0,,,,,,,,,,
1969-11-07,8.94,21.2144876403966,,0,0,0,,,,,,,,,,
1969-11-08,0.7,23.3344876403966,,0,0,0,,,,,,,,,,
1969-11-09,0,27.3344876403966,,0,0,0,,,,,,,,,,
1969-11-10,0,30.3144876403966,,0,0,0,,,,,,,,,,
1969-11-11,2.06,27.0944876403966,,0,0,0,,,,,,,,,,
1969-11-12,24.03,20.2544876403966,,0,0,0,,,,,,,,,,
1969-11-13,11.8,17.5344876403966,,0,0,0,,,,,,,,,,
1969-11-14,31.11,23.7944876403966,,0,0,0,,,,,,,,,,
1969-11-15,1.49,23.2344876403966,,0,0,0,,,,,,,,,,
1969-11-16,11.95,19.3144876403966,,0,0,0,,,,,,,,,,
1969-11-17,6.3,27.5944876403966,,0,0,0,,,,,,,,,,
1969-11-18,0.15,31.0944876403966,,0,0,0,,,,,,,,,,
1969-11-19,0.45,26.4744876403966,,0,0,0,,,,,,,,,,
1969-11-20,0,22.9944876403966,,0,0,0,,,,,,,,,,
1969-11-21,0.09,23.9944876403966,,0,0,0,,,,,,,,,,
1969-11-22,0.37,22.6544876403966,,0,0,0,,,,,,,,,,
1969-11-23,0,26.1944876403966,,0,0,0,,,,,,,,,,
1969-11-24,0,26.0344876403966,,0,0,0,,,,,,,,,,
1969-11-25,0,30.0944876403966,,0,0,0,,,,,,,,,,
1969-11-26,0,30.8344876403966,,0,0,0,,,,,,,,,,
1969-11-27,0,26.6544876403966,,0,0,0,,,,,,,,,,
1969-11-28,0,20.4744876403966,,0,0,0,,,,,,,,,,
1969-11-29,0,23.7944876403966,,0,0,0,,,,,,,,,,
1969-11-30,0,28.5744876403966,,0,0,0,,,,,,,,,,
1969-12-01,0,31.6544876403966,,0,0,0,,,,,,,,,,
1969-12-02,0.04,28.1744876403966,,0,0,0,,,,,,,,,,
1969-12-03,0,24.8744876403966,,0,0,0,,,,,,,,,,
1969-12-04,0,27.1544876403966,,0,0,0,,,,,,,,,,
1969-12-05,0,29.4344876403966,,0,0,0,,,,,,,,,,
1969-12-06,0,30.0944876403966,,0,0,0,,,,,,,,,,
1969-12-07,0.6,22.0144876403966,,0,0,0,,,,,,,,,,
1969-12-08,0,26.6544876403966,,0,0,0,,,,,,,,,,
1969-12-09,0,30.6544876403966,,0,0,0,,,,,,,,,,
1969-12-10,0,31.9944876403966,,0,0,0,,,,,,,,,,
1969-12-11,2.98,31.5144876403966,,0,0,0,,,,,,,,,,
1969-12-12,19.94,31.7744876403966,,0,0,0,,,,,,,,,,
1969-12-13,8.84,32.6344876403966,,0,0,0,,,,,,,,,,
1969-12-14,0.67,30.1744876403966,,0,0,0,,,,,,,,,,
1969-12-15,0,29.1144876403966,,0,0,0,,,,,,,,,,
1969-12-16,0,27.5944876403966,,0,0,0,,,,,,,,,,
1969-12-17,0,28.1944876403966,,0,0,0,,,,,,,,,,
1969-12-18,0,31.3744876403966,,0,0,0,,,,,,,,,,
1969-12-19,0,34.7744876403966,,0,0,0,,,,,,,,,,
1969-12-20,0.09,35.4144876403966,,0,0,0,,,,,,,,,,
1969-12-21,5.2,34.8344876403966,,0,0,0,,,,,,,,,,
1969-12-22,7.29,27.4544876403966,,0,0,0,,,,,,,,,,
1969-12-23,20.69,24.8744876403966,,0,0,0,,,,,,,,,,
1969-12-24,7.39,23.4619311600161,,0,0,0,,,,,,,,,,
1969-12-25,3.74,26.6344876403966,,0,0,0,,,,,,,,,,
1969-12-26,2.94,26.8344876403966,,0,0,0,,,,,,,,,,
1969-12-27,0,28.4619311600161,,0,0,0,,,,,,,,,,
1969-12-28,0,29.4344876403966,,0,0,0,,,,,,,,,,
1969-12-29,0,31.7744876403966,,0,0,0,,,,,,,,,,
1969-12-30,0.06,32.7544876403966,,0,0,0,,,,,,,,,,
1969-12-31,0,31.5344876403966,,0,0,0,,,,,,,,,,
1970-01-01,0.73,28.926869855633,,0,0,0,,,,,,,,,,
1970-01-02,1.02,23.586869855633,,0,0,0,,,,,,,,,,
1970-01-03,0,25.706869855633,,0,0,0,,,,,,,,,,
1970-01-04,0,29.126869855633,,0,0,0,,,,,,,,,,
1970-01-05,0,31.806869855633,,0,0,0,,,,,,,,,,
1970-01-06,0,31.646869855633,,0,0,0,,,,,,,,,,
1970-01-07,0,28.786869855633,,0,0,0,,,,,,,,,,
1970-01-08,6.69,29.386869855633,,0,0,0,,,,,,,,,,
1970-01-09,2.16,32.106869855633,,0,0,0,,,,,,,,,,
1970-01-10,28.98,33.286869855633,,0,0,0,,,,,,,,,,
1970-01-11,11.9,32.386869855633,,0,0,0,,,,,,,,,,
1970-01-12,6.26,33.426869855633,,0,0,0,,,,,,,,,,
1970-01-13,0.51,29.926869855633,,0,0,0,,,,,,,,,,
1970-01-14,0.03,29.626869855633,,0,0,0,,,,,,,,,,
1970-01-15,0,30.606869855633,,0,0,0,,,,,,,,,,
1970-01-16,13.03,29.166869855633,,0,0,0,,,,,,,,,,
1970-01-17,12.22,31.146869855633,,0,0,0,,,,,,,,,,
1970-01-18,0.43,34.306869855633,,0,0,0,,,,,,,,,,
1970-01-19,3.89,32.786869855633,,0,0,0,,,,,,,,,,
1970-01-20,0.15,33.826869855633,,0,0,0,,,,,,,,,,
1970-01-21,1.51,29.786869855633,,0,0,0,,,,,,,,,,
1970-01-22,0,26.746869855633,,0,0,0,,,,,,,,,,
1970-01-23,0,27.626869855633,,0,0,0,,,,,,,,,,
1970-01-24,0,31.926869855633,,0,0,0,,,,,,,,,,
1970-01-25,0.01,34.246869855633,,0,0,0,,,,,,,,,,
1970-01-26,6.92,29.986869855633,,0,0,0,,,,,,,,,,
1970-01-27,2.25,25.506869855633,,0,0,0,,,,,,,,,,
1970-01-28,8.03,26.806869855633,,0,0,0,,,,,,,,,,
1970-01-29,0.09,26.146869855633,,0,0,0,,,,,,,,,,
1970-01-30,3.38,29.826869855633,,0,0,0,,,,,,,,,,
1970-01-31,0.13,28.986869855633,,0,0,0,,,,,,,,,,
1970-02-01,0,28.7492172734733,,0,0,0,,,,,,,,,,
1970-02-02,0,29.4492172734734,,0,0,0,,,,,,,,,,
1970-02-03,0,29.7492172734733,,0,0,0,,,,,,,,,,
1970-02-04,0,31.2492172734733,,0,0,0,,,,,,,,,,
1970-02-05,0,32.5492172734734,,0,0,0,,,,,,,,,,
1970-02-06,0,33.7492172734733,,0,0,0,,,,,,,,,,
1970-02-07,0,32.9492172734734,,0,0,0,,,,,,,,,,
1970-02-08,0,32.6492172734733,,0,0,0,,,,,,,,,,
1970-02-09,0,32.6492172734733,,0,0,0,,,,,,,,,,
1970-02-10,0,34.5492172734734,,0,0,0,,,,,,,,,,
1970-02-11,0,32.4492172734734,,0,0,0,,,,,,,,,,
1970-02-12,0,32.7492172734733,,0,0,0,,,,,,,,,,
1970-02-13,7.59,31.0492172734733,,0,0,0,,,,,,,,,,
1970-02-14,1.21,32.9492172734734,,0,0,0,,,,,,,,,,
1970-02-15,1.27,29.1492172734733,,0,0,0,,,,,,,,,,
1970-02-16,5.43,30.0492172734733,,0,0,0,,,,,,,,,,
1970-02-17,0,29.6492172734733,,0,0,0,,,,,,,,,,
1970-02-18,0,33.6492172734733,,0,0,0,,,,,,,,,,
1970-02-19,0.01,35.5492172734734,,0,0,0,,,,,,,,,,
1970-02-20,0,32.7492172734733,,0,0,0,,,,,,,,,,
1970-02-21,0.21,32.6492172734733,,0,0,0,,,,,,,,,,
1970-02-22,10.88,28.5492172734733,,0,0,0,,,,,,,,,,
1970-02-23,33.23,26.2492172734733,,0,0,0,,,,,,,,,,
1970-02-24,1.38,26.4492172734734,,0,0,0,,,,,,,,,,
1970-02-25,0.06,28.3492172734734,,0,0,0,,,,,,,,,,
1970-02-26,1.24,28.0492172734733,,0,0,0,,,,,,,,,,
1970-02-27,8.4,27.6492172734734,,0,0,0,,,,,,,,,,
1970-02-28,0,26.0492172734733,,0,0,0,,,,,,,,,,
1970-03-01,0.04,25.426869855633,,0,0,0,,,,,,,,,,
1970-03-02,0,27.066869855633,,0,0,0,,,,,,,,,,
1970-03-03,0.04,27.506869855633,,0,0,0,,,,,,,,,,
1970-03-04,0.04,28.1492172734734,,0,0,0,,,,,,,,,,
1970-03-05,0,30.786869855633,,0,0,0,,,,,,,,,,
1970-03-06,0,32.386869855633,,0,0,0,,,,,,,,,,
1970-03-07,0,32.006869855633,,0,0,0,,,,,,,,,,
1970-03-08,0.24,32.466869855633,,0,0,0,,,,,,,,,,
1970-03-09,0,33.406869855633,,0,0,0,,,,,,,,,,
1970-03-10,0,33.966869855633,,0,0,0,,,,,,,,,,
1970-03-11,0,33.286869855633,,0,0,0,,,,,,,,,,
1970-03-12,0.49,23.286869855633,,0,0,0,,,,,,,,,,
1970-03-13,0,27.066869855633,,0,0,0,,,,,,,,,,
1970-03-14,0,28.346869855633,,0,0,0,,,,,,,,,,
1970-03-15,5.5,20.546869855633,,0,0,0,,,,,,,,,,
1970-03-16,5.28,24.706869855633,,0,0,0,,,,,,,,,,
1970-03-17,2.19,27.906869855633,,0,0,0,,,,,,,,,,
1970-03-18,0.06,28.146869855633,,0,0,0,,,,,,,,,,
1970-03-19,1,28.466869855633,,0,0,0,,,,,,,,,,
1970-03-20,4.34,25.846869855633,,0,0,0,,,,,,,,,,
1970-03-21,7.81,25.126869855633,,0,0,0,,,,,,,,,,
1970-03-22,0,25.366869855633,,0,0,0,,,,,,,,,,
1970-03-23,0,25.626869855633,,0,0,0,,,,,,,,,,
1970-03-24,0.06,26.026869855633,,0,0,0,,,,,,,,,,
1970-03-25,0.06,27.526869855633,,0,0,0,,,,,,,,,,
1970-03-26,0,28.686869855633,,0,0,0,,,,,,,,,,
1970-03-27,0,30.226869855633,,0,0,0,,,,,,,,,,
1970-03-28,0,30.706869855633,,0,0,0,,,,,,,,,,
1970-03-29,0,23.426869855633,,0,0,0,,,,,,,,,,
1970-03-30,0,16.146869855633,,0,0,0,,,,,,,,,,
1970-03-31,0.37,21.166869855633,,0,0,0,,,,,,,,,,
1970-04-01,0.06,22.886869855633,,0,0,0,,,,,,,,,,
1970-04-02,0.06,24.726869855633,,0,0,0,,,,,,,,,,
1970-04-03,0,27.186869855633,,0,0,0,,,,,,,,,,
1970-04-04,0,25.306869855633,,0,0,0,,,,,,,,,,
1970-04-05,0,27.246869855633,,0,0,0,,,,,,,,,,
1970-04-06,0,28.006869855633,,0,0,0,,,,,,,,,,
1970-04-07,0,29.346869855633,,0,0,0,,,,,,,,,,
1970-04-08,0.06,27.546869855633,,0,0,0,,,,,,,,,,
1970-04-09,9.59,26.026869855633,,0,0,0,,,,,,,,,,
1970-04-10,9.39,17.906869855633,,0,0,0,,,,,,,,,,
1970-04-11,6.62,24.766869855633,,0,0,0,,,,,,,,,,
1970-04-12,0.43,26.806869855633,,0,0,0,,,,,,,,,,
1970-04-13,0.06,27.566869855633,,0,0,0,,,,,,,,,,
1970-04-14,0.06,27.666869855633,,0,0,0,,,,,,,,,,
1970-04-15,0.1,26.846869855633,,0,0,0,,,,,,,,,,
1970-04-16,0.06,26.466869855633,,0,0,0,,,,,,,,,,
1970-04-17,0.04,26.326869855633,,0,0,0,,,,,,,,,,
1970-04-18,0,26.086869855633,,0,0,0,,,,,,,,,,
1970-04-19,0,26.646869855633,,0,0,0,,,,,,,,,,
1970-04-20,0,27.626869855633,,0,0,0,,,,,,,,,,
1970-04-21,0,25.546869855633,,0,0,0,,,,,,,,,,
1970-04-22,0.29,26.726869855633,,0,0,0,,,,,,,,,,
1970-04-23,6.39,18.946869855633,,0,0,0,,,,,,,,,,
1970-04-24,33.12,17.226869855633,,0,0,0,,,,,,,,,,
1970-04-25,0,20.646869855633,,0,0,0,,,,,,,,,,
1970-04-26,0,19.526869855633,,0,0,0,,,,,,,,,,
1970-04-27,0.1,20.346869855633,,0,0,0,,,,,,,,,,
1970-04-28,0,19.446869855633,,0,0,0,,,,,,,,,,
1970-04-29,0.1,18.946869855633,,0,0,0,,,,,,,,,,
1970-04-30,0,21.286869855633,,0,0,0,,,,,,,,,,
1970-05-01,0,22.6492172734734,,0,0,0,,,,,,,,,,
1970-05-02,0,23.7492172734733,,0,0,0,,,,,,,,,,
1970-05-03,0,17.1492172734733,,0,0,0,,,,,,,,,,
1970-05-04,0.06,18.2492172734733,,0,0,0,,,,,,,,,,
1970-05-05,0.04,16.1492172734733,,0,0,0,,,,,,,,,,
1970-05-06,0,15.7492172734733,,0,0,0,,,,,,,,,,
1970-05-07,2.18,10.0492172734733,,0,0,0,,,,,,,,,,
1970-05-08,0.12,15.7492172734733,,0,0,0,,,,,,,,,,
1970-05-09,0.06,15.4492172734733,,0,0,0,,,,,,,,,,
1970-05-10,0,20.7492172734733,,0,0,0,,,,,,,,,,
1970-05-11,0,21.4492172734734,,0,0,0,,,,,,,,,,
1970-05-12,0,21.7492172734733,,0,0,0,,,,,,,,,,
1970-05-13,0,21.6492172734733,,0,0,0,,,,,,,,,,
1970-05-14,0,23.4492172734734,,0,0,0,,,,,,,,,,
1970-05-15,0.18,16.2492172734733,,0,0,0,,,,,,,,,,
1970-05-16,10.26,18.6492172734733,,0,0,0,,,,,,,,,,
1970-05-17,0.06,16.3492172734734,,0,0,0,,,,,,,,,,
1970-05-18,0.06,14.7492172734733,,0,0,0,,,,,,,,,,
1970-05-19,0.06,14.4492172734733,,0,0,0,,,,,,,,,,
1970-05-20,0.06,15.2492172734733,,0,0,0,,,,,,,,,,
1970-05-21,0.18,13.7492172734733,,0,0,0,,,,,,,,,,
1970-05-22,0.1,17.3492172734734,,0,0,0,,,,,,,,,,
1970-05-23,0.09,17.6492172734733,,0,0,0,,,,,,,,,,
1970-05-24,0.67,16.5492172734733,,0,0,0,,,,,,,,,,
1970-05-25,0,19.0492172734733,,0,0,0,,,,,,,,,,
1970-05-26,0.09,20.3492172734734,,0,0,0,,,,,,,,,,
1970-05-27,0.18,18.7492172734733,,0,0,0,,,,,,,,,,
1970-05-28,6.04,19.6492172734733,,0,0,0,,,,,,,,,,
1970-05-29,7.7,17.2492172734733,,0,0,0,,,,,,,,,,
1970-05-30,0.06,17.6492172734733,,0,0,0,,,,,,,,,,
1970-05-31,0.06,15.6492172734733,,0,0,0,,,,,,,,,,
1970-06-01,0.12,16.866869855633,,0,0,0,,,,,,,,,,
1970-06-02,0.1,17.526869855633,,0,0,0,,,,,,,,,,
1970-06-03,0.78,14.026869855633,,0,0,0,,,,,,,,,,
1970-06-04,6.95,13.346869855633,,0,0,0,,,,,,,,,,
1970-06-05,0.21,15.606869855633,,0,0,0,,,,,,,,,,
1970-06-06,0.06,17.186869855633,,0,0,0,,,,,,,,,,
1970-06-07,0.06,17.626869855633,,0,0,0,,,,,,,,,,
1970-06-08,0.06,17.486869855633,,0,0,0,,,,,,,,,,
